# sma [arcsec]    period [yrs]    orbit phase    t_0 [yr]    ecc    incl [deg]        argp [deg]   lan [deg]    m_tot [Msun]    dist [pc]    chi^2    ln(prob)    ln(randn)
12.816527463846247   4031.7433464643477   0.1650081692693005   1350.7294114362348   0.17954624471571656   88.5428763195676   83.58768120560839   64.80550038711706   0.9996792525625929   19.762646652889376   3.2563829556414308   -1.5997368379129728   -1.8967864347708665
13.393468155250758   4331.873744491791   0.1171692049736398   1508.4377973117128   0.09675261633122523   88.57399792395488   105.96573213250456   64.97448401062115   0.9886824805146858   19.76558883740026   2.0576134694336257   -1.0003520948090703   -1.0487302771375393
8.262546696217038   2066.419643428969   0.3527888891380905   1286.990109501565   0.5569811146242493   87.8117281611219   180.8233702661027   -114.9340503501618   1.0197085212783297   19.763192627523754   1.5262716579942548   -0.7346811890893847   -2.9021898190037696
18.41074990529228   6991.344796560199   0.9444777384162725   -4587.169521943551   0.27498386695701604   88.77705118553116   180.909465500836   65.19347319321903   0.9861444148845778   19.767382924853006   5.079030127725597   -2.5110604239550556   -2.6664528279912423
12.819509274016953   4069.8081742941704   0.5515127154229817   -228.55095745562568   0.31736072369462953   88.384885035093   302.83252189486166   66.07864662741974   0.9823203844098518   19.76646211429447   3.7637909192628936   -1.8534408197237042   -2.4645992066892592
46.241263158693855   27562.084826144186   0.6774094015501039   -16654.81538755153   0.07296833032815842   89.19165424691165   227.12225852100747   67.63745286187395   1.005120521962789   19.76595190712056   4.702655801136553   -2.3228732606605336   -2.518792065825738
8.885569232392907   2300.4362433910014   0.3837648330206509   1133.173469180399   0.7384410059356571   87.4854852768185   149.8921871314584   -113.56587161340393   1.0240738433771617   19.76811703936723   8.418712594680054   -4.180901657432284   -5.301773377687447
17.69886278221961   6484.292066367636   0.8193733807578912   -3297.0563122412223   0.25702258518587984   88.7346072611049   227.1926706260861   65.71968685169841   1.016179770243458   19.752399684669477   2.8109803947596927   -1.3770355574721038   -2.221115900412951
13.156026769522333   4177.96565593892   0.14053446615422038   1428.8518269319568   0.08834825168519933   88.61164272773819   277.4409162249485   -115.04560133864616   1.00722389054234   19.76486419785658   1.7031541683599962   -0.8231224442722556   -1.221249941388403
22.09691027377863   9033.227604362302   0.05369706988849399   1530.9421460098843   0.8977789177739591   87.53318331932967   75.26726375369513   62.53863343838589   1.0221539481845994   19.772846125045447   0.6398689464084996   -0.2914798332965072   -0.6086326395674716
9.501148405086225   2535.835350526233   0.4323104053283111   919.7319917681443   0.562423445305345   88.03224544957014   329.67991505562657   65.92145524468825   1.0285772234407204   19.75681351504769   1.7784712719314326   -0.8607809960579738   -1.4394666025326728
12.879820078819806   4029.4277780288066   0.25340740997741307   994.9131430786776   0.026542538075041144   88.65915085695278   238.25934240878803   -114.95446091859739   1.0146490771676695   19.755638744162457   8.77470475474624   -4.3588977374653775   -8.00118239579189
10.326088318351394   2906.619423195435   0.40584474031559203   836.3637949969927   0.6667713327528875   87.81743136110713   322.2225011768602   66.68979561062864   1.0069861570842435   19.769580131514946   1.82552420231445   -0.8843074612494823   -1.0464485874566236
20.70003639829031   8197.425323020556   0.17652580451826505   568.9428998753976   0.8677207942580331   87.81612909616588   316.11403352637257   69.00308749309433   1.0185616686650136   19.76103313506043   5.528518526748268   -2.7358046234663913   -3.7699916264215627
15.791215506120315   5511.61744664874   0.9107594081967916   -3003.757443916918   0.16012743814950559   88.67285297221797   9.826907693534359   -114.75847849037598   1.0025273040362757   19.775883128680956   1.073193006533692   -0.5081418633591035   -1.0360945479416506
15.811874190351071   5558.1919988082755   0.6782268992730938   -1753.715324916256   0.2565049785806185   88.646689406692   267.18058404881225   66.0351398810764   0.9882126355166218   19.766167919708796   0.6619021434090566   -0.3024964317967857   -2.506154490175137
28.90049468119411   13685.871447325853   0.03667337181991415   1514.0929477326724   0.9364430442133318   87.23994242283275   256.10409734766927   241.96458460143845   0.9962187233689196   19.772485283044276   1.2617372037638892   -0.6024139619742019   -4.993135539135805
8.501161987001334   2178.647893807131   0.390417921916999   1165.4168167109733   0.586391982583773   87.73860380772273   344.55074048698236   65.57370981077932   0.999485868166456   19.76538563546787   2.1987194802274055   -1.0709051002059602   -3.170800201779793
